iso_code,year,attr,wb
PAN,2008,gdp_ppp,50540686138.7398
PAN,2009,gdp_ppp,51558989236.5181
PAN,2010,gdp_ppp,55199649069.5973
PAN,2011,gdp_ppp,62728252365.634
PAN,2012,gdp_ppp,70433629057.6698
PAN,2013,gdp_ppp,79815096474.9803
PAN,2014,gdp_ppp,89329888739.9787
PAN,2015,gdp_ppp,100479058234.003
PAN,2016,gdp_ppp,112345910901.043
PAN,2017,gdp_ppp,125038025712.747
PAN,2018,gdp_ppp,132758886083.883
PAN,2019,gdp_ppp,139155288120.14
PAN,2020,gdp_ppp,115560209156.964
PNG,1990,gdp_ppp,6639095986.31893
PNG,1991,gdp_ppp,7518876626.0269
PNG,1992,gdp_ppp,8755250910.88874
PNG,1993,gdp_ppp,10594210951.7763
PNG,1994,gdp_ppp,11463404722.8847
PNG,1995,gdp_ppp,11316099190.9644
PNG,1996,gdp_ppp,12414469783.0373
PNG,1997,gdp_ppp,12143084447.2391
PNG,1998,gdp_ppp,11816919382.4454
PNG,1999,gdp_ppp,12209967618.8101
PNG,2000,gdp_ppp,12171489231.7443
PNG,2001,gdp_ppp,12423375324.5928
PNG,2002,gdp_ppp,12599830617.1216
PNG,2003,gdp_ppp,13111558518.4258
PNG,2004,gdp_ppp,13830943541.0776
PNG,2005,gdp_ppp,15166649625.7077
PNG,2006,gdp_ppp,16470960974.7984
PNG,2007,gdp_ppp,18235232463.3391
PNG,2008,gdp_ppp,18534820439.9422
PNG,2009,gdp_ppp,19946175561.7518
PNG,2010,gdp_ppp,22222378560.4404
PNG,2011,gdp_ppp,22937846465.9927
PNG,2012,gdp_ppp,24466489956.1347
PNG,2013,gdp_ppp,25848109389.8893
PNG,2014,gdp_ppp,29891822383.9012
PNG,2015,gdp_ppp,32161672496.1072
PNG,2016,gdp_ppp,34283191404.4384
PNG,2017,gdp_ppp,36162298301.0827
PNG,2018,gdp_ppp,36927139601.5901
PNG,2019,gdp_ppp,39270375107.905
PNG,2020,gdp_ppp,38352634153.0297
PRY,1990,gdp_ppp,22757118475.3287
PRY,1991,gdp_ppp,24348650897.5219
PRY,1992,gdp_ppp,25326005357.7021
PRY,1993,gdp_ppp,27206133916.3667
PRY,1994,gdp_ppp,29264795255.8983
PRY,1995,gdp_ppp,31916998854.2091
PRY,1996,gdp_ppp,33012890872.5413
PRY,1997,gdp_ppp,35028838068.5231
PRY,1998,gdp_ppp,35447195864.3348
PRY,1999,gdp_ppp,35467755346.3347
PRY,2000,gdp_ppp,35421506038.0042
PRY,2001,gdp_ppp,35896535446.6631
PRY,2002,gdp_ppp,36456528594.7727
PRY,2003,gdp_ppp,38738007700.1589
PRY,2004,gdp_ppp,41394995274.2048
PRY,2005,gdp_ppp,43595093745.4089
PRY,2006,gdp_ppp,47073456921.8114
PRY,2007,gdp_ppp,50958684315.1685
PRY,2008,gdp_ppp,55324714958.9277
PRY,2009,gdp_ppp,55600908041.0245
PRY,2010,gdp_ppp,62489732139.7217
PRY,2011,gdp_ppp,66529576563.4646
PRY,2012,gdp_ppp,64335334008.0026
PRY,2013,gdp_ppp,72020277433.9387
PRY,2014,gdp_ppp,75593778277.3937
PRY,2015,gdp_ppp,76830436044.7365
PRY,2016,gdp_ppp,81617333082.6948
PRY,2017,gdp_ppp,86460026414.3883
PRY,2018,gdp_ppp,91372827688.1943
PRY,2019,gdp_ppp,92630229924.6623
PRY,2020,gdp_ppp,93216290716.5081
PER,1990,gdp_ppp,74143770963.5561
PER,1991,gdp_ppp,78352223828.4835
PER,1992,gdp_ppp,79704648623.2187
PER,1993,gdp_ppp,85872359474.6802
PER,1994,gdp_ppp,98501285929.1134
PER,1995,gdp_ppp,108020159986.626
PER,1996,gdp_ppp,113076788096.756
PER,1997,gdp_ppp,122553535406.459
PER,1998,gdp_ppp,123447656594.691
PER,1999,gdp_ppp,127102074784.06
PER,2000,gdp_ppp,133444567184.575
PER,2001,gdp_ppp,137214203633.683
PER,2002,gdp_ppp,146985987031.684
PER,2003,gdp_ppp,155951348486.552
PER,2004,gdp_ppp,168090446562.508
PER,2005,gdp_ppp,184220033794.452
PER,2006,gdp_ppp,204084376097.336
PER,2007,gdp_ppp,227418351671.242
PER,2008,gdp_ppp,253001150963.592
PER,2009,gdp_ppp,257723487424.436
PER,2010,gdp_ppp,282451550070.25
PER,2011,gdp_ppp,306596257463.361
PER,2012,gdp_ppp,317719593696.311
PER,2013,gdp_ppp,336325852091.006
PER,2014,gdp_ppp,346348573214.234
PER,2015,gdp_ppp,352617166513.571
PER,2016,gdp_ppp,371526141635.466
PER,2017,gdp_ppp,393259049121.626
PER,2018,gdp_ppp,418684963974.761
PER,2019,gdp_ppp,435551564551.279
PER,2020,gdp_ppp,391656783058.764
PHL,1990,gdp_ppp,163983834284.866
PHL,1991,gdp_ppp,168789567163.677
PHL,1992,gdp_ppp,173357108696.687
PHL,1993,gdp_ppp,181338379471.196
PHL,1994,gdp_ppp,193311220448.154
PHL,1995,gdp_ppp,206493329511.302
PHL,1996,gdp_ppp,222596953048.819
PHL,1997,gdp_ppp,238328590857.245
PHL,1998,gdp_ppp,239772012723.626
PHL,1999,gdp_ppp,251373551531.672
PHL,2000,gdp_ppp,268255671085.492
PHL,2001,gdp_ppp,282498811825.423
PHL,2002,gdp_ppp,297631709178.948
PHL,2003,gdp_ppp,318580442973.872
PHL,2004,gdp_ppp,348649015206.978
PHL,2005,gdp_ppp,377277993169.49
PHL,2006,gdp_ppp,409359854166.258
PHL,2007,gdp_ppp,447760660961.114
PHL,2008,gdp_ppp,476301485228.068
PHL,2009,gdp_ppp,486883543636.327
PHL,2010,gdp_ppp,528683546575.215
PHL,2011,gdp_ppp,560551170594.159
PHL,2012,gdp_ppp,612131229677.923
PHL,2013,gdp_ppp,654004065669.745
PHL,2014,gdp_ppp,699661967288.23
PHL,2015,gdp_ppp,733864052008.592
PHL,2016,gdp_ppp,798601364195.356
PHL,2017,gdp_ppp,854095492050.13
PHL,2018,gdp_ppp,930064933517.722
PHL,2019,gdp_ppp,1004590126617.83
PHL,2020,gdp_ppp,919368711912.142
POL,1990,gdp_ppp,235596729851.94
POL,1991,gdp_ppp,226476247506.488
POL,1992,gdp_ppp,237463198521.195
POL,1993,gdp_ppp,252179319031.942
POL,1994,gdp_ppp,271196611427.13
POL,1995,gdp_ppp,296455778636.728
POL,1996,gdp_ppp,319647622867.951
POL,1997,gdp_ppp,345397548029.161
POL,1998,gdp_ppp,366829607250.753
POL,1999,gdp_ppp,388183852269.953
POL,2000,gdp_ppp,408300721265.83
POL,2001,gdp_ppp,425307710140.256
POL,2002,gdp_ppp,451281395936.757
POL,2003,gdp_ppp,469475440088.888
POL,2004,gdp_ppp,509873254482.811
POL,2005,gdp_ppp,530377303430.345
POL,2006,gdp_ppp,577929296231.782
POL,2007,gdp_ppp,640533438047.478
POL,2008,gdp_ppp,697829222312.143
POL,2009,gdp_ppp,734034112704.278
POL,2010,gdp_ppp,801657787640.279
POL,2011,gdp_ppp,868896495217.112
POL,2012,gdp_ppp,903836389469.131
POL,2013,gdp_ppp,934552749787.883
POL,2014,gdp_ppp,968368133404.101
POL,2015,gdp_ppp,1020392994001.52
POL,2016,gdp_ppp,1075392865943.42
POL,2017,gdp_ppp,1141694288588.02
POL,2018,gdp_ppp,1213408517146.27
POL,2019,gdp_ppp,1283148291764.73
POL,2020,gdp_ppp,1299444847807.88
PRT,1990,gdp_ppp,117538635022.563
PRT,1991,gdp_ppp,126821459841.923
PRT,1992,gdp_ppp,131124863812.243
PRT,1993,gdp_ppp,131490098642.607
PRT,1994,gdp_ppp,135593819096.963
PRT,1995,gdp_ppp,144366106900.432
PRT,1996,gdp_ppp,150129506991.605
PRT,1997,gdp_ppp,159607574620.871
PRT,1998,gdp_ppp,169543898888.825
PRT,1999,gdp_ppp,181041025245.14
PRT,2000,gdp_ppp,194238900586.281
PRT,2001,gdp_ppp,202330973364.29
PRT,2002,gdp_ppp,212108753260.396
PRT,2003,gdp_ppp,218077802677.528
PRT,2004,gdp_ppp,225170544275.135
PRT,2005,gdp_ppp,238691088867.445
PRT,2006,gdp_ppp,259718676385.131
PRT,2007,gdp_ppp,271303432506.308
PRT,2008,gdp_ppp,281542630016.914
PRT,2009,gdp_ppp,279624307181.718
PRT,2010,gdp_ppp,288243360048.273
PRT,2011,gdp_ppp,282620727896.604
PRT,2012,gdp_ppp,277991617084.959
PRT,2013,gdp_ppp,292135407902.921
PRT,2014,gdp_ppp,298951904406.531
PRT,2015,gdp_ppp,307229815692.704
PRT,2016,gdp_ppp,326364349265.682
PRT,2017,gdp_ppp,340370495824.125
PRT,2018,gdp_ppp,359198924420.589
PRT,2019,gdp_ppp,372075451394.494
PRT,2020,gdp_ppp,351924219905.62
PRI,1990,gdp_ppp,47448602551.7771
PRI,1991,gdp_ppp,50183578794.9359
PRI,1992,gdp_ppp,53669818358.62
PRI,1993,gdp_ppp,57493770195.6418
PRI,1994,gdp_ppp,61179563723.8364
PRI,1995,gdp_ppp,65303847334.9391
PRI,1996,gdp_ppp,68038144640.8741
PRI,1997,gdp_ppp,72634473353.6833
PRI,1998,gdp_ppp,77514417143.2785
PRI,1999,gdp_ppp,82871686659.4032
PRI,2000,gdp_ppp,87496409804.2904
PRI,2001,gdp_ppp,95060805330.0945
PRI,2002,gdp_ppp,97449415871.636
PRI,2003,gdp_ppp,99312168338.8544
PRI,2004,gdp_ppp,110908276205.467
PRI,2005,gdp_ppp,112090682223.929
PRI,2006,gdp_ppp,113855145216.054
PRI,2007,gdp_ppp,115554132667.001
PRI,2008,gdp_ppp,115629389160.507
PRI,2009,gdp_ppp,114236101890.176
PRI,2010,gdp_ppp,115089652314.995
PRI,2011,gdp_ppp,117072536776.923
PRI,2012,gdp_ppp,118421150151.172
PRI,2013,gdp_ppp,119191962134.508
PRI,2014,gdp_ppp,119064630803.291
PRI,2015,gdp_ppp,118145537346.768
PRI,2016,gdp_ppp,117008511226.768
PRI,2017,gdp_ppp,114269312175.687
PRI,2018,gdp_ppp,112159816435.005
PRI,2019,gdp_ppp,115857133787.302
PRI,2020,gdp_ppp,112676686084.799
QAT,2000,gdp_ppp,57364499460.3035
QAT,2001,gdp_ppp,60907971032.4376
QAT,2002,gdp_ppp,66315087918.7807
QAT,2003,gdp_ppp,70059328669.0253
QAT,2004,gdp_ppp,85772614228.9539
QAT,2005,gdp_ppp,95071305625.7056
QAT,2006,gdp_ppp,123581683778.739
QAT,2007,gdp_ppp,149725488626.977
QAT,2008,gdp_ppp,179599118634.564
QAT,2009,gdp_ppp,202605877010.753
QAT,2010,gdp_ppp,245124506935.082
QAT,2011,gdp_ppp,283715621799.724
QAT,2012,gdp_ppp,311040857105.68
QAT,2013,gdp_ppp,322984775359.257
QAT,2014,gdp_ppp,317405707362.121
QAT,2015,gdp_ppp,238529336835.754
QAT,2016,gdp_ppp,220585134010.778
QAT,2017,gdp_ppp,249963056688.56
QAT,2018,gdp_ppp,259125458441.551
QAT,2019,gdp_ppp,265566484615.656
QAT,2020,gdp_ppp,259205427422.847
ROU,1990,gdp_ppp,122447269446.258
ROU,1991,gdp_ppp,110235220909.38
ROU,1992,gdp_ppp,102862562123.494
ROU,1993,gdp_ppp,106910628423.171
ROU,1994,gdp_ppp,113487054061.437
ROU,1995,gdp_ppp,123089333018.905
ROU,1996,gdp_ppp,129922698881.164
ROU,1997,gdp_ppp,125492465164.348
ROU,1998,gdp_ppp,124787660270.006
ROU,1999,gdp_ppp,125764153624.448
ROU,2000,gdp_ppp,131248401045.549
ROU,2001,gdp_ppp,144271125997.381
ROU,2002,gdp_ppp,155641760899.068
ROU,2003,gdp_ppp,163101372738.626
ROU,2004,gdp_ppp,192858200278.813
ROU,2005,gdp_ppp,204713848800.884
ROU,2006,gdp_ppp,244928320696.08
ROU,2007,gdp_ppp,286098807346.464
ROU,2008,gdp_ppp,344671322915.656
ROU,2009,gdp_ppp,338749155485.327
ROU,2010,gdp_ppp,343716127791.367
ROU,2011,gdp_ppp,360565719069.261
ROU,2012,gdp_ppp,378486474800.034
ROU,2013,gdp_ppp,395315930297.463
ROU,2014,gdp_ppp,411273183709.1
ROU,2015,gdp_ppp,428132941912.141
ROU,2016,gdp_ppp,478202982766.416
ROU,2017,gdp_ppp,531674961946.224
ROU,2018,gdp_ppp,571406029073.083
ROU,2019,gdp_ppp,617323853338.569
ROU,2020,gdp_ppp,618154947616.235
RUS,1990,gdp_ppp,1187861838265.52
RUS,1991,gdp_ppp,1166054436844.48
RUS,1992,gdp_ppp,1019326150452.28
RUS,1993,gdp_ppp,953032494667.731
RUS,1994,gdp_ppp,851031811041.719
RUS,1995,gdp_ppp,832874933680.043
RUS,1996,gdp_ppp,817526684921.467
RUS,1997,gdp_ppp,843109809492.514
RUS,1998,gdp_ppp,807029157570.942
RUS,1999,gdp_ppp,870676186417.134
RUS,2000,gdp_ppp,1000581025238.43
RUS,2001,gdp_ppp,1074585972513.87
RUS,2002,gdp_ppp,1167897269467.94
RUS,2003,gdp_ppp,1338656016320.21
RUS,2004,gdp_ppp,1473342751156.18
RUS,2005,gdp_ppp,1696729209938.25
RUS,2006,gdp_ppp,2133189651012.88
RUS,2007,gdp_ppp,2377454045295.71
RUS,2008,gdp_ppp,2878201315078.6
RUS,2009,gdp_ppp,2768599517939.51
RUS,2010,gdp_ppp,2927003701117.15
RUS,2011,gdp_ppp,3259319197327.18
RUS,2012,gdp_ppp,3480299219245.86
RUS,2013,gdp_ppp,3741783381914.27
RUS,2014,gdp_ppp,3763534951277.15
RUS,2015,gdp_ppp,3526235948513.73
RUS,2016,gdp_ppp,3538975998887.58
RUS,2017,gdp_ppp,3807101264909.28
RUS,2018,gdp_ppp,4231840335161.64
RUS,2019,gdp_ppp,4398115327280.76
RUS,2020,gdp_ppp,4367291684000.63
RWA,1990,gdp_ppp,4046915724.82806
RWA,1991,gdp_ppp,4078576833.71111
RWA,1992,gdp_ppp,4416506081.71785
RWA,1993,gdp_ppp,4154582723.66659
RWA,1994,gdp_ppp,2111124100.93335
RWA,1995,gdp_ppp,2914609341.14963
RWA,1996,gdp_ppp,3346263952.90714
RWA,1997,gdp_ppp,3877837229.99656
RWA,1998,gdp_ppp,4268874304.05835
RWA,1999,gdp_ppp,4518967353.9365
RWA,2000,gdp_ppp,5006723106.67392
RWA,2001,gdp_ppp,5550658114.24349
RWA,2002,gdp_ppp,6382285632.4202
RWA,2003,gdp_ppp,6643982367.88683
RWA,2004,gdp_ppp,7330996663.39397
RWA,2005,gdp_ppp,8268261502.88468
RWA,2006,gdp_ppp,9304482431.92914
RWA,2007,gdp_ppp,10283743045.1187
RWA,2008,gdp_ppp,11653895063.5629
RWA,2009,gdp_ppp,12476455357.4564
RWA,2010,gdp_ppp,13547605683.3363
RWA,2011,gdp_ppp,14931297606.396
RWA,2012,gdp_ppp,15704971170.7794
RWA,2013,gdp_ppp,16685159010.3914
RWA,2014,gdp_ppp,18916130212.6089
RWA,2015,gdp_ppp,20516047508.4757
RWA,2016,gdp_ppp,21965081417.0531
RWA,2017,gdp_ppp,23665375199.0851
RWA,2018,gdp_ppp,26312677787.8914
RWA,2019,gdp_ppp,29316196686.7262
RWA,2020,gdp_ppp,28673963648.7555
WSM,1990,gdp_ppp,390275778.520732
WSM,1991,gdp_ppp,394194035.385637
WSM,1992,gdp_ppp,402371040.538473
WSM,1993,gdp_ppp,428796812.245744
WSM,1994,gdp_ppp,426820232.99397
WSM,1995,gdp_ppp,464851979.283376
WSM,1996,gdp_ppp,507345887.132816
WSM,1997,gdp_ppp,519740822.463584
WSM,1998,gdp_ppp,537126743.109693
WSM,1999,gdp_ppp,556789824.858672
WSM,2000,gdp_ppp,608621037.4271
WSM,2001,gdp_ppp,665133969.516553
WSM,2002,gdp_ppp,705005231.350299
WSM,2003,gdp_ppp,750523432.081839
WSM,2004,gdp_ppp,806375342.366071
WSM,2005,gdp_ppp,866054408.493024
WSM,2006,gdp_ppp,909829935.31425
WSM,2007,gdp_ppp,993341110.515186
WSM,2008,gdp_ppp,1022881560.73572
WSM,2009,gdp_ppp,981121605.42148
WSM,2010,gdp_ppp,997191797.96717
WSM,2011,gdp_ppp,1059798148.6877
WSM,2012,gdp_ppp,1036005898.20336
WSM,2013,gdp_ppp,1050578159.21481
WSM,2014,gdp_ppp,1070570274.45919
WSM,2015,gdp_ppp,1127207097.35299
WSM,2016,gdp_ppp,1231595054.64935
WSM,2017,gdp_ppp,1267829813.40564
WSM,2018,gdp_ppp,1282260388.13162
WSM,2019,gdp_ppp,1362314002.01391
WSM,2020,gdp_ppp,1342987496.78682
SMR,1997,gdp_ppp,1147355401.48703
SMR,1998,gdp_ppp,1246890390.84638
SMR,1999,gdp_ppp,1379357764.76292
SMR,2000,gdp_ppp,1440926413.75337
SMR,2001,gdp_ppp,1554674946.53331
SMR,2002,gdp_ppp,1584174584.01895
SMR,2003,gdp_ppp,1676088180.67272
SMR,2004,gdp_ppp,1799507282.58685
SMR,2005,gdp_ppp,1900560234.00086
SMR,2006,gdp_ppp,2033070987.69927
SMR,2007,gdp_ppp,2236105202.49589
SMR,2008,gdp_ppp,2268180980.3412
SMR,2009,gdp_ppp,2049589837.84752
SMR,2010,gdp_ppp,1959977347.08304
SMR,2011,gdp_ppp,1834547471.48532
SMR,2012,gdp_ppp,1748023888.7721
SMR,2013,gdp_ppp,1740502670.69306
SMR,2014,gdp_ppp,1825987815.79293
SMR,2015,gdp_ppp,1850298479.64329
SMR,2016,gdp_ppp,1924933739.58333
SMR,2017,gdp_ppp,1982111206.95374
SMR,2018,gdp_ppp,2061055359.75184
SMR,2019,gdp_ppp,2147665958.107
STP,2001,gdp_ppp,266621132.768564
STP,2002,gdp_ppp,277275947.330618
STP,2003,gdp_ppp,300990382.673791
STP,2004,gdp_ppp,320938844.227389
STP,2005,gdp_ppp,354411748.489614
STP,2006,gdp_ppp,398421552.94882
STP,2007,gdp_ppp,422435555.313892
STP,2008,gdp_ppp,465906445.078189
STP,2009,gdp_ppp,480848666.316367
STP,2010,gdp_ppp,518907739.806382
STP,2011,gdp_ppp,553046576.228346
STP,2012,gdp_ppp,556654533.377984
STP,2013,gdp_ppp,637514713.07661
STP,2014,gdp_ppp,747127208.965568
STP,2015,gdp_ppp,765345672.333273
STP,2016,gdp_ppp,790433671.731358
STP,2017,gdp_ppp,818599649.86904
STP,2018,gdp_ppp,862942909.446701
STP,2019,gdp_ppp,897766750.482715
STP,2020,gdp_ppp,936659484.520506
SAU,1990,gdp_ppp,520572872295.365
SAU,1991,gdp_ppp,618946426092.136
SAU,1992,gdp_ppp,658294849348.661
SAU,1993,gdp_ppp,664708437462.01
SAU,1994,gdp_ppp,682695945883.313
SAU,1995,gdp_ppp,698489703002.371
SAU,1996,gdp_ppp,730038264997.722
SAU,1997,gdp_ppp,751294684384.332
SAU,1998,gdp_ppp,781733000111.398
SAU,1999,gdp_ppp,763176096022.208
SAU,2000,gdp_ppp,824128263723.029
SAU,2001,gdp_ppp,832007957772.08
SAU,2002,gdp_ppp,821341582005.739
SAU,2003,gdp_ppp,930645164263.937
SAU,2004,gdp_ppp,1031758941663.34
SAU,2005,gdp_ppp,1123197697644.56
SAU,2006,gdp_ppp,1189455013316.06
SAU,2007,gdp_ppp,1243968072371.53
SAU,2008,gdp_ppp,1347422313490.73
SAU,2009,gdp_ppp,1329736076668.46
SAU,2010,gdp_ppp,1413023526509.85
SAU,2011,gdp_ppp,1586748761440.38
SAU,2012,gdp_ppp,1672470748662.26
SAU,2013,gdp_ppp,1680157969499.48
SAU,2014,gdp_ppp,1722861781928.91
SAU,2015,gdp_ppp,1541832118112.29
SAU,2016,gdp_ppp,1475671785716.99
SAU,2017,gdp_ppp,1565891922036.52
SAU,2018,gdp_ppp,1642519382454.66
SAU,2019,gdp_ppp,1677381920340.44
SAU,2020,gdp_ppp,1627884487834.37
SEN,1990,gdp_ppp,11686096426.6036
SEN,1991,gdp_ppp,12402650207.4503
SEN,1992,gdp_ppp,12852770945.599
SEN,1993,gdp_ppp,13336394274.9418
SEN,1994,gdp_ppp,13614709884.6577
SEN,1995,gdp_ppp,14660340894.4208
SEN,1996,gdp_ppp,15230324716.7775
SEN,1997,gdp_ppp,15974817650.706
SEN,1998,gdp_ppp,17107494252.6593
SEN,1999,gdp_ppp,18444929139.2922
SEN,2000,gdp_ppp,19590282317.9705
SEN,2001,gdp_ppp,20883012159.9332
SEN,2002,gdp_ppp,21227904753.2173
SEN,2003,gdp_ppp,22831658339.9566
SEN,2004,gdp_ppp,24535017266.562
SEN,2005,gdp_ppp,26389727744.8727
SEN,2006,gdp_ppp,27822032731.6655
SEN,2007,gdp_ppp,29377101408.4643
SEN,2008,gdp_ppp,31057569224.0691
SEN,2009,gdp_ppp,32155589440.4173
SEN,2010,gdp_ppp,33633348478.6754
SEN,2011,gdp_ppp,34793989168.2758
SEN,2012,gdp_ppp,36713666049.6607
SEN,2013,gdp_ppp,37797219083.6145
SEN,2014,gdp_ppp,40124398370.99
SEN,2015,gdp_ppp,43317631004.2569
SEN,2016,gdp_ppp,46119109741.5674
SEN,2017,gdp_ppp,49402166472.861
SEN,2018,gdp_ppp,53729452837.9881
SEN,2019,gdp_ppp,57096219876.2452
SEN,2020,gdp_ppp,58650972951.8661
SRB,1995,gdp_ppp,36773338338.5303
SRB,1996,gdp_ppp,39792335221.2125
SRB,1997,gdp_ppp,43423157365.5392
SRB,1998,gdp_ppp,45378936377.8009
SRB,1999,gdp_ppp,41695789286.7036
SRB,2000,gdp_ppp,45241750399.7508
SRB,2001,gdp_ppp,48637197273.5251
SRB,2002,gdp_ppp,54159510181.051
SRB,2003,gdp_ppp,57194996268.0476
SRB,2004,gdp_ppp,63344326021.8027
SRB,2005,gdp_ppp,68318821680.439
SRB,2006,gdp_ppp,75666068095.4508
SRB,2007,gdp_ppp,82941083068.5174
SRB,2008,gdp_ppp,92848576432.1171
SRB,2009,gdp_ppp,91758742125.2979
SRB,2010,gdp_ppp,93317782146.1658
SRB,2011,gdp_ppp,99446616550.9868
SRB,2012,gdp_ppp,100310820360.531
SRB,2013,gdp_ppp,104804135724.282
SRB,2014,gdp_ppp,104531245823.283
SRB,2015,gdp_ppp,105923191242.571
SRB,2016,gdp_ppp,111931549793.453
SRB,2017,gdp_ppp,116623638919.825
SRB,2018,gdp_ppp,123716915292.168
SRB,2019,gdp_ppp,130726147663.206
SRB,2020,gdp_ppp,131730982802.161
SYC,1990,gdp_ppp,622818606.582
SYC,1991,gdp_ppp,661654701.709458
SYC,1992,gdp_ppp,725197243.413162
SYC,1993,gdp_ppp,788389995.790663
SYC,1994,gdp_ppp,798794151.057666
SYC,1995,gdp_ppp,808810594.068191
SYC,1996,gdp_ppp,864121361.512927
SYC,1997,gdp_ppp,984783938.290986
SYC,1998,gdp_ppp,1079554629.3186
SYC,1999,gdp_ppp,1115642393.96237
SYC,2000,gdp_ppp,1157854574.53423
SYC,2001,gdp_ppp,1156377688.45991
SYC,2002,gdp_ppp,1188915593.95741
SYC,2003,gdp_ppp,1139702074.97216
SYC,2004,gdp_ppp,1137023982.61594
SYC,2005,gdp_ppp,1278028919.71255
SYC,2006,gdp_ppp,1440555617.15432
SYC,2007,gdp_ppp,1633412360.89541
SYC,2008,gdp_ppp,1629434661.36576
SYC,2009,gdp_ppp,1623710104.68934
SYC,2010,gdp_ppp,1740448419.06407
SYC,2011,gdp_ppp,1916946267.35322
SYC,2012,gdp_ppp,1904257550.36249
SYC,2013,gdp_ppp,2012104370.57584
SYC,2014,gdp_ppp,2182546758.07671
SYC,2015,gdp_ppp,2248333254.81639
SYC,2016,gdp_ppp,2431429643.23218
SYC,2017,gdp_ppp,2617449530.18334
SYC,2018,gdp_ppp,2727766923.26509
SYC,2019,gdp_ppp,2809529514.5563
SYC,2020,gdp_ppp,2537130706.38542
SLE,1990,gdp_ppp,3351755314.20052
SLE,1991,gdp_ppp,3546601561.79011
SLE,1992,gdp_ppp,2937746311.80183
SLE,1993,gdp_ppp,3048718811.15732
SLE,1994,gdp_ppp,3053183796.0014
SLE,1995,gdp_ppp,2867837237.43858
SLE,1996,gdp_ppp,2971564076.09482
SLE,1997,gdp_ppp,2846936445.08696
SLE,1998,gdp_ppp,2930369487.02821
SLE,1999,gdp_ppp,2913840472.49894
SLE,2000,gdp_ppp,3177161972.51886
SLE,2001,gdp_ppp,3040823196.6813
SLE,2002,gdp_ppp,3904932067.97406
SLE,2003,gdp_ppp,4347875138.85169
SLE,2004,gdp_ppp,4759522724.64317
SLE,2005,gdp_ppp,5128879257.96306
SLE,2006,gdp_ppp,5507285056.94803
SLE,2007,gdp_ppp,6110932421.22898
SLE,2008,gdp_ppp,6566100374.82165
SLE,2009,gdp_ppp,6827083515.21472
SLE,2010,gdp_ppp,7275897099.73723
SLE,2011,gdp_ppp,7896957783.01499
SLE,2012,gdp_ppp,9435032175.55611
SLE,2013,gdp_ppp,11988314917.5541
SLE,2014,gdp_ppp,12544191365.3844
SLE,2015,gdp_ppp,11379594527.5419
SLE,2016,gdp_ppp,11701373301.6946
SLE,2017,gdp_ppp,12234073367.6414
SLE,2018,gdp_ppp,12961849972.1804
SLE,2019,gdp_ppp,13886443216.6103
SLE,2020,gdp_ppp,13777090820.559
SGP,1990,gdp_ppp,72583218103.9922
SGP,1991,gdp_ppp,80056715240.1844
SGP,1992,gdp_ppp,87317789254.0625
SGP,1993,gdp_ppp,99633807155.306
SGP,1994,gdp_ppp,113054534233.087
SGP,1995,gdp_ppp,123736835695.841
SGP,1996,gdp_ppp,135416536293.511
SGP,1997,gdp_ppp,149306016233.798
SGP,1998,gdp_ppp,147671762067.489
SGP,1999,gdp_ppp,158378637291.194
SGP,2000,gdp_ppp,176555260886.955
SGP,2001,gdp_ppp,178499066149.368
SGP,2002,gdp_ppp,188420566534.403
SGP,2003,gdp_ppp,200624771257.025
SGP,2004,gdp_ppp,226256929165.23
SGP,2005,gdp_ppp,250473673662.082
SGP,2006,gdp_ppp,281291609939.514
SGP,2007,gdp_ppp,314908127715.272
SGP,2008,gdp_ppp,327031199674.358
SGP,2009,gdp_ppp,329922989546.628
SGP,2010,gdp_ppp,382249269336.188
SGP,2011,gdp_ppp,414966621180.859
SGP,2012,gdp_ppp,435964936235.077
SGP,2013,gdp_ppp,448140098629.224
SGP,2014,gdp_ppp,461771555846.862
SGP,2015,gdp_ppp,481405402043.147
SGP,2016,gdp_ppp,501388381069.58
SGP,2017,gdp_ppp,535130768667.215
SGP,2018,gdp_ppp,567144561807.731
SGP,2019,gdp_ppp,585034474549.946
SGP,2020,gdp_ppp,560165873618.196
SXM,2009,gdp_ppp,1116655944.50158
SXM,2010,gdp_ppp,1165817085.51578
SXM,2011,gdp_ppp,1244917732.92047
SXM,2012,gdp_ppp,1138909192.13978
SXM,2013,gdp_ppp,1188933090.17275
SXM,2014,gdp_ppp,1464385642.4445
SXM,2015,gdp_ppp,1483574423.47396
SXM,2016,gdp_ppp,1528016143.55453
SXM,2017,gdp_ppp,1538327625.27772
SXM,2018,gdp_ppp,1471295250.68563
SVK,1992,gdp_ppp,38049087570.3702
SVK,1993,gdp_ppp,39764306897.7571
SVK,1994,gdp_ppp,43133736025.2782
SVK,1995,gdp_ppp,46611628554.047
SVK,1996,gdp_ppp,50535807424.5674
SVK,1997,gdp_ppp,54296598485.4035
SVK,1998,gdp_ppp,57263489114.0859
SVK,1999,gdp_ppp,57813914070.6221
SVK,2000,gdp_ppp,61305074440.7504
SVK,2001,gdp_ppp,66622584447.4084
SVK,2002,gdp_ppp,71578545706.9555
SVK,2003,gdp_ppp,76200471390.4917
SVK,2004,gdp_ppp,81800153413.3587
SVK,2005,gdp_ppp,89400253225.0781
SVK,2006,gdp_ppp,101626093588.847
